îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2016,7,2,12,1601,NEPARTAK,2,8.3,145.1,1006,0,0,0,0,0,0,0,0
2016,7,2,18,1601,NEPARTAK,2,8.6,145.0,1004,0,0,0,0,0,0,0,0
2016,7,3,0,1601,NEPARTAK,3,8.9,144.9,1002,35,0,0,0,4,180,120,0
2016,7,3,6,1601,NEPARTAK,3,9.2,144.8,1002,35,0,0,0,4,180,120,0
2016,7,3,12,1601,NEPARTAK,3,10.0,144.4,1000,35,0,0,0,4,180,120,0
2016,7,3,18,1601,NEPARTAK,3,10.9,143.9,996,40,0,0,0,9,150,150,0
2016,7,4,0,1601,NEPARTAK,3,11.9,142.6,996,40,0,0,0,9,150,150,0
2016,7,4,6,1601,NEPARTAK,3,12.8,141.1,994,45,0,0,0,1,180,150,0
2016,7,4,12,1601,NEPARTAK,4,13.5,139.6,990,50,0,0,0,1,180,150,0
2016,7,4,18,1601,NEPARTAK,4,14.5,138.2,980,60,9,40,40,1,180,150,0
2016,7,5,0,1601,NEPARTAK,5,15.3,136.6,965,65,9,40,40,1,180,150,0
2016,7,5,6,1601,NEPARTAK,5,16.3,135.1,955,75,9,40,40,1,180,150,0
2016,7,5,12,1601,NEPARTAK,5,17.1,133.5,940,85,9,50,50,1,180,150,0
2016,7,5,18,1601,NEPARTAK,5,18.0,131.9,925,95,9,50,50,1,240,150,0
2016,7,6,0,1601,NEPARTAK,5,18.7,130.1,915,100,9,60,60,1,240,150,0
2016,7,6,6,1601,NEPARTAK,5,19.5,128.4,900,110,9,60,60,1,240,150,0
2016,7,6,12,1601,NEPARTAK,5,20.1,127.0,900,110,9,60,60,9,210,210,0
2016,7,6,18,1601,NEPARTAK,5,20.7,125.6,900,110,9,60,60,9,210,210,0
2016,7,7,0,1601,NEPARTAK,5,21.3,124.3,900,110,9,60,60,9,210,210,0
2016,7,7,6,1601,NEPARTAK,5,21.6,123.4,900,110,9,60,60,9,210,210,0
2016,7,7,12,1601,NEPARTAK,5,22.0,122.6,900,110,9,50,50,9,210,210,0
2016,7,7,18,1601,NEPARTAK,5,22.4,121.7,920,90,9,50,50,9,210,210,0
2016,7,8,0,1601,NEPARTAK,5,22.6,120.6,950,75,9,40,40,1,210,180,0
2016,7,8,6,1601,NEPARTAK,5,23.2,120.1,975,65,9,40,40,1,210,180,0
2016,7,8,12,1601,NEPARTAK,4,23.2,119.9,985,50,0,0,0,1,180,150,0
2016,7,8,18,1601,NEPARTAK,3,23.4,119.8,985,45,0,0,0,1,180,150,0
2016,7,9,0,1601,NEPARTAK,3,24.3,118.8,992,35,0,0,0,1,180,150,0
2016,7,9,6,1601,NEPARTAK,2,24.8,118.5,994,0,0,0,0,0,0,0,0
2016,7,9,12,1601,NEPARTAK,2,25.4,117.9,996,0,0,0,0,0,0,0,0
2016,7,9,18,1601,NEPARTAK,2,25.9,117.2,996,0,0,0,0,0,0,0,0
2016,7,10,0,1601,NEPARTAK,2,26.4,116.7,998,0,0,0,0,0,0,0,0
2016,7,22,18,1602,LUPIT,2,24.6,151.5,1004,0,0,0,0,0,0,0,0
2016,7,23,0,1602,LUPIT,2,25.3,152.3,1004,0,0,0,0,0,0,0,0
2016,7,23,6,1602,LUPIT,2,26.4,154.0,1004,0,0,0,0,0,0,0,0
2016,7,23,12,1602,LUPIT,2,27.4,155.3,1004,0,0,0,0,0,0,0,0
2016,7,23,18,1602,LUPIT,3,28.9,157.1,1000,35,0,0,0,3,100,50,0
2016,7,24,0,1602,LUPIT,3,31.0,158.5,1000,40,0,0,0,3,100,80,0
2016,7,24,6,1602,LUPIT,3,33.0,159.3,1000,40,0,0,0,2,100,80,0
2016,7,24,12,1602,LUPIT,3,35.0,159.5,1000,40,0,0,0,2,100,80,0
2016,7,24,18,1602,LUPIT,6,37.2,159.5,1000,0,0,0,0,0,0,0,0
2016,7,25,0,1602,LUPIT,6,40.3,159.3,1004,0,0,0,0,0,0,0,0
2016,7,25,6,1602,LUPIT,6,44.1,157.4,1008,0,0,0,0,0,0,0,0
2016,7,25,12,1602,LUPIT,6,45.6,156.5,1010,0,0,0,0,0,0,0,0
2016,7,25,18,1602,LUPIT,6,47.0,155.5,1012,0,0,0,0,0,0,0,0
2016,7,26,0,1602,LUPIT,6,47.5,153.7,1014,0,0,0,0,0,0,0,0
2016,7,26,6,1602,LUPIT,6,48.4,152.1,1014,0,0,0,0,0,0,0,0
2016,7,25,12,1603,MIRINAE,2,17.2,114.7,1006,0,0,0,0,0,0,0,0
2016,7,25,18,1603,MIRINAE,2,17.3,113.9,1004,0,0,0,0,0,0,0,0
2016,7,26,0,1603,MIRINAE,2,18.1,113.0,1002,0,0,0,0,0,0,0,0
2016,7,26,6,1603,MIRINAE,3,18.5,112.0,998,40,0,0,0,9,90,90,0
2016,7,26,12,1603,MIRINAE,3,18.5,110.8,996,40,0,0,0,9,90,90,0
2016,7,26,18,1603,MIRINAE,3,18.9,109.7,996,40,0,0,0,9,90,90,0
2016,7,27,0,1603,MIRINAE,3,19.7,108.6,998,35,0,0,0,9,90,90,0
2016,7,27,6,1603,MIRINAE,3,19.8,107.3,990,45,0,0,0,2,120,90,0
2016,7,27,12,1603,MIRINAE,4,19.9,106.7,980,55,2,60,40,2,120,90,0
2016,7,27,18,1603,MIRINAE,3,20.2,106.2,985,45,0,0,0,2,120,90,0
2016,7,28,0,1603,MIRINAE,3,20.6,105.6,996,35,0,0,0,9,90,90,0
2016,7,28,6,1603,MIRINAE,2,21.2,105.0,1000,0,0,0,0,0,0,0,0
2016,7,28,12,1603,MIRINAE,2,22.0,104.9,1004,0,0,0,0,0,0,0,0
2016,7,29,12,1604,NIDA,2,11.7,127.1,1002,0,0,0,0,0,0,0,0
2016,7,29,18,1604,NIDA,2,12.7,127.3,1002,0,0,0,0,0,0,0,0
2016,7,30,0,1604,NIDA,2,14.1,126.5,1002,0,0,0,0,0,0,0,0
2016,7,30,6,1604,NIDA,3,15.5,125.8,998,35,0,0,0,9,120,120,0
2016,7,30,12,1604,NIDA,3,16.4,124.4,994,40,0,0,0,9,120,120,0
2016,7,30,18,1604,NIDA,3,16.9,123.8,990,45,0,0,0,9,150,150,0
2016,7,31,0,1604,NIDA,4,17.5,123.1,985,50,0,0,0,9,150,150,0
2016,7,31,6,1604,NIDA,4,18.2,122.3,975,60,9,30,30,2,210,150,0
2016,7,31,12,1604,NIDA,4,18.8,121.2,975,60,9,30,30,2,210,150,0
2016,7,31,18,1604,NIDA,4,19.5,120.1,980,55,9,30,30,2,210,150,0
2016,8,1,0,1604,NIDA,4,20.1,118.9,980,55,9,30,30,2,210,150,0
2016,8,1,6,1604,NIDA,4,21.4,117.5,980,55,9,30,30,3,210,150,0
2016,8,1,12,1604,NIDA,4,21.9,116.0,980,55,9,30,30,3,180,120,0
2016,8,1,18,1604,NIDA,4,22.5,114.8,980,50,0,0,0,3,180,90,0
2016,8,2,0,1604,NIDA,3,22.8,113.5,985,45,0,0,0,3,150,90,0
2016,8,2,6,1604,NIDA,3,23.4,112.0,990,35,0,0,0,3,120,60,0
2016,8,2,12,1604,NIDA,2,23.9,110.8,994,0,0,0,0,0,0,0,0
2016,8,2,18,1604,NIDA,2,24.3,109.4,996,0,0,0,0,0,0,0,0
2016,8,3,0,1604,NIDA,2,25.0,107.9,998,0,0,0,0,0,0,0,0
2016,8,2,12,1605,OMAIS,2,16.7,148.8,1004,0,0,0,0,0,0,0,0
2016,8,2,18,1605,OMAIS,2,16.7,148.2,1002,0,0,0,0,0,0,0,0
2016,8,3,0,1605,OMAIS,2,16.9,147.8,1004,0,0,0,0,0,0,0,0
2016,8,3,6,1605,OMAIS,2,17.6,147.8,1002,0,0,0,0,0,0,0,0
2016,8,3,12,1605,OMAIS,2,17.8,148.1,1002,0,0,0,0,0,0,0,0
2016,8,3,18,1605,OMAIS,2,18.1,148.3,1000,0,0,0,0,0,0,0,0
2016,8,4,0,1605,OMAIS,3,18.4,148.5,998,35,0,0,0,1,260,200,0
2016,8,4,6,1605,OMAIS,3,18.8,148.5,998,35,0,0,0,1,260,200,0
2016,8,4,12,1605,OMAIS,3,19.2,148.5,998,35,0,0,0,9,260,260,0
2016,8,4,18,1605,OMAIS,3,19.8,148.4,996,35,0,0,0,9,260,260,0
2016,8,5,0,1605,OMAIS,3,20.7,148.1,992,40,0,0,0,9,260,260,0
2016,8,5,6,1605,OMAIS,3,21.7,147.9,990,45,0,0,0,3,350,210,0
2016,8,5,12,1605,OMAIS,4,22.5,147.8,985,50,0,0,0,3,350,210,0
2016,8,5,18,1605,OMAIS,4,23.3,147.8,980,55,3,120,90,3,350,210,0
2016,8,6,0,1605,OMAIS,4,24.2,147.8,980,55,2,120,90,2,350,210,0
2016,8,6,6,1605,OMAIS,4,24.9,147.7,975,60,2,120,90,2,350,210,0
2016,8,6,12,1605,OMAIS,4,26.1,147.7,975,60,1,150,60,1,375,210,0
2016,8,6,18,1605,OMAIS,4,27.3,147.5,975,60,1,180,60,1,325,210,0
2016,8,7,0,1605,OMAIS,4,28.6,147.3,975,60,1,150,60,1,325,210,0
2016,8,7,6,1605,OMAIS,4,30.0,146.9,975,60,1,150,60,1,325,210,0
2016,8,7,12,1605,OMAIS,4,31.3,146.3,980,55,1,150,60,1,325,210,0
2016,8,7,18,1605,OMAIS,4,32.5,145.3,980,55,1,150,60,1,300,210,0
2016,8,8,0,1605,OMAIS,4,33.5,144.5,980,55,1,150,60,1,300,210,0
2016,8,8,6,1605,OMAIS,4,34.5,144.3,980,50,0,0,0,2,300,210,0
2016,8,8,12,1605,OMAIS,4,35.7,144.5,980,50,0,0,0,2,300,210,0
2016,8,8,18,1605,OMAIS,4,36.8,145.1,980,50,0,0,0,2,300,210,0
2016,8,9,0,1605,OMAIS,4,37.9,145.9,980,50,0,0,0,2,300,210,0
2016,8,9,6,1605,OMAIS,4,40.2,147.4,980,50,0,0,0,2,300,210,0
2016,8,9,12,1605,OMAIS,3,42.0,148.8,985,45,0,0,0,2,300,250,0
2016,8,9,18,1605,OMAIS,6,44.1,151.7,984,0,0,0,0,0,0,0,0
2016,8,10,0,1605,OMAIS,6,46.2,152.5,988,0,0,0,0,0,0,0,0
2016,8,10,6,1605,OMAIS,6,48.1,156.2,988,0,0,0,0,0,0,0,0
2016,8,10,12,1605,OMAIS,6,50.0,159.8,986,0,0,0,0,0,0,0,0
2016,8,10,18,1605,OMAIS,6,51.9,162.8,986,0,0,0,0,0,0,0,0
2016,8,11,0,1605,OMAIS,6,53.5,165.5,984,0,0,0,0,0,0,0,0
2016,8,11,6,1605,OMAIS,6,54.9,169.1,984,0,0,0,0,0,0,0,0
2016,8,11,12,1605,OMAIS,6,55.6,172.5,984,0,0,0,0,0,0,0,0
2016,8,11,18,1605,OMAIS,6,56.1,174.6,984,0,0,0,0,0,0,0,0
2016,8,12,0,1605,OMAIS,6,56.3,177.1,986,0,0,0,0,0,0,0,0
2016,8,12,6,1605,OMAIS,6,56.4,181.8,988,0,0,0,0,0,0,0,0
2016,8,7,12,1606,CONSON,2,18.8,163.0,1010,0,0,0,0,0,0,0,0
2016,8,7,18,1606,CONSON,2,18.0,162.0,1008,0,0,0,0,0,0,0,0
2016,8,8,0,1606,CONSON,2,17.4,161.7,1008,0,0,0,0,0,0,0,0
2016,8,8,6,1606,CONSON,2,17.1,161.4,1006,0,0,0,0,0,0,0,0
2016,8,8,12,1606,CONSON,2,17.0,160.8,1006,0,0,0,0,0,0,0,0
2016,8,8,18,1606,CONSON,2,17.0,160.1,1002,0,0,0,0,0,0,0,0
2016,8,9,0,1606,CONSON,3,16.9,159.3,1000,35,0,0,0,1,120,90,0
2016,8,9,6,1606,CONSON,3,16.8,158.7,996,40,0,0,0,1,120,90,0
2016,8,9,12,1606,CONSON,3,17.0,157.8,990,45,0,0,0,1,210,90,0
2016,8,9,18,1606,CONSON,3,17.7,156.9,990,45,0,0,0,1,210,90,0
2016,8,10,0,1606,CONSON,3,18.0,156.0,990,45,0,0,0,1,210,90,0
2016,8,10,6,1606,CONSON,3,18.6,155.1,990,45,0,0,0,1,240,120,0
2016,8,10,12,1606,CONSON,3,18.9,154.4,990,45,0,0,0,1,240,120,0
2016,8,10,18,1606,CONSON,3,19.6,154.0,990,45,0,0,0,1,240,120,0
2016,8,11,0,1606,CONSON,3,20.0,153.6,990,45,0,0,0,2,300,120,0
2016,8,11,6,1606,CONSON,3,20.5,154.0,990,45,0,0,0,2,300,120,0
2016,8,11,12,1606,CONSON,3,21.9,154.3,990,45,0,0,0,2,300,120,0
2016,8,11,18,1606,CONSON,3,23.5,155.0,990,45,0,0,0,2,300,120,0
2016,8,12,0,1606,CONSON,3,25.2,155.5,990,45,0,0,0,2,300,120,0
2016,8,12,6,1606,CONSON,3,26.2,155.7,990,40,0,0,0,2,300,120,0
2016,8,12,12,1606,CONSON,3,28.0,156.4,990,40,0,0,0,2,300,120,0
2016,8,12,18,1606,CONSON,3,28.9,156.6,990,40,0,0,0,2,300,120,0
2016,8,13,0,1606,CONSON,3,29.9,155.5,990,40,0,0,0,2,300,120,0
2016,8,13,6,1606,CONSON,3,31.6,154.3,985,45,0,0,0,2,300,120,0
2016,8,13,12,1606,CONSON,3,32.6,153.1,985,45,0,0,0,1,300,150,0
2016,8,13,18,1606,CONSON,3,33.9,152.2,985,45,0,0,0,1,350,150,0
2016,8,14,0,1606,CONSON,3,35.7,151.1,985,45,0,0,0,1,350,150,0
2016,8,14,6,1606,CONSON,3,38.1,149.5,985,45,0,0,0,1,350,150,0
2016,8,14,12,1606,CONSON,3,40.2,148.0,990,40,0,0,0,2,240,120,0
2016,8,14,18,1606,CONSON,3,42.1,145.9,990,40,0,0,0,2,240,120,0
2016,8,14,23,1606,CONSON,3,43.3,145.5,988,40,0,0,0,2,210,90,1
2016,8,15,0,1606,CONSON,6,43.6,145.6,990,0,0,0,0,0,0,0,0
2016,8,15,6,1606,CONSON,6,46.3,145.4,992,0,0,0,0,0,0,0,0
2016,8,15,12,1606,CONSON,6,48.8,146.1,996,0,0,0,0,0,0,0,0
2016,8,15,18,1606,CONSON,6,53.2,145.2,996,0,0,0,0,0,0,0,0
2016,8,16,0,1606,CONSON,6,56.1,142.6,996,0,0,0,0,0,0,0,0
2016,8,16,6,1606,CONSON,6,57.2,142.0,998,0,0,0,0,0,0,0,0
2016,8,16,12,1606,CONSON,6,58.7,143.1,1000,0,0,0,0,0,0,0,0
2016,8,12,0,1607,CHANTHU,2,16.0,137.6,1002,0,0,0,0,0,0,0,0
2016,8,12,6,1607,CHANTHU,2,16.3,138.0,1002,0,0,0,0,0,0,0,0
2016,8,12,12,1607,CHANTHU,2,16.8,138.6,1002,0,0,0,0,0,0,0,0
2016,8,12,18,1607,CHANTHU,2,17.2,139.4,1002,0,0,0,0,0,0,0,0
2016,8,13,0,1607,CHANTHU,2,17.7,139.9,1002,0,0,0,0,0,0,0,0
2016,8,13,6,1607,CHANTHU,2,18.8,140.7,1000,0,0,0,0,0,0,0,0
2016,8,13,12,1607,CHANTHU,2,19.8,141.9,1000,0,0,0,0,0,0,0,0
2016,8,13,18,1607,CHANTHU,3,20.9,142.9,994,35,0,0,0,2,180,90,0
2016,8,14,0,1607,CHANTHU,3,22.0,143.6,994,35,0,0,0,2,180,90,0
2016,8,14,6,1607,CHANTHU,3,23.4,144.2,992,40,0,0,0,2,180,90,0
2016,8,14,12,1607,CHANTHU,3,24.6,144.5,990,45,0,0,0,2,210,90,0
2016,8,14,18,1607,CHANTHU,4,25.7,144.8,985,50,0,0,0,2,210,90,0
2016,8,15,0,1607,CHANTHU,4,27.1,145.0,985,50,0,0,0,2,210,120,0
2016,8,15,6,1607,CHANTHU,4,28.1,144.5,985,50,0,0,0,2,210,120,0
2016,8,15,12,1607,CHANTHU,3,29.4,143.8,985,45,0,0,0,2,210,120,0
2016,8,15,18,1607,CHANTHU,3,30.5,143.0,985,45,0,0,0,2,210,120,0
2016,8,16,0,1607,CHANTHU,4,31.6,142.5,980,50,0,0,0,2,210,120,0
2016,8,16,6,1607,CHANTHU,4,33.4,141.4,980,50,0,0,0,2,210,120,0
2016,8,16,12,1607,CHANTHU,4,34.4,141.0,980,50,0,0,0,2,210,120,0
2016,8,16,18,1607,CHANTHU,4,35.8,141.2,980,50,0,0,0,2,210,120,0
2016,8,17,0,1607,CHANTHU,4,37.8,141.7,980,55,2,60,20,2,180,120,0
2016,8,17,3,1607,CHANTHU,4,39.0,142.2,980,55,2,60,20,2,180,120,0
2016,8,17,6,1607,CHANTHU,4,40.8,142.7,980,55,2,80,20,2,180,120,0
2016,8,17,8,1607,CHANTHU,4,41.8,143.0,980,55,2,80,20,2,180,120,1
2016,8,17,9,1607,CHANTHU,4,42.3,143.1,980,55,2,80,20,2,180,120,0
2016,8,17,12,1607,CHANTHU,4,44.3,143.1,984,55,2,120,20,2,180,120,0
2016,8,17,18,1607,CHANTHU,6,47.7,144.6,984,0,0,0,0,0,0,0,0
2016,8,18,0,1607,CHANTHU,6,51.2,145.3,982,0,0,0,0,0,0,0,0
2016,8,18,6,1607,CHANTHU,6,54.6,146.7,980,0,0,0,0,0,0,0,0
2016,8,18,12,1607,CHANTHU,6,58.1,147.6,982,0,0,0,0,0,0,0,0
2016,8,18,18,1607,CHANTHU,6,60.7,149.1,986,0,0,0,0,0,0,0,0
2016,8,15,6,1608,DIANMU,2,21.7,117.0,996,0,0,0,0,0,0,0,0
2016,8,15,12,1608,DIANMU,2,21.7,116.3,996,0,0,0,0,0,0,0,0
2016,8,15,18,1608,DIANMU,2,21.7,115.4,996,0,0,0,0,0,0,0,0
2016,8,16,0,1608,DIANMU,2,21.8,114.7,996,0,0,0,0,0,0,0,0
2016,8,16,6,1608,DIANMU,2,21.7,114.0,994,0,0,0,0,0,0,0,0
2016,8,16,12,1608,DIANMU,2,21.6,113.5,994,0,0,0,0,0,0,0,0
2016,8,16,18,1608,DIANMU,2,21.5,113.3,992,0,0,0,0,0,0,0,0
2016,8,17,0,1608,DIANMU,2,21.5,113.2,992,0,0,0,0,0,0,0,0
2016,8,17,6,1608,DIANMU,2,21.5,113.1,992,0,0,0,0,0,0,0,0
2016,8,17,12,1608,DIANMU,2,21.4,112.9,990,0,0,0,0,0,0,0,0
2016,8,17,18,1608,DIANMU,3,21.1,112.2,985,35,0,0,0,3,240,120,0
2016,8,18,0,1608,DIANMU,3,20.9,111.3,985,35,0,0,0,3,240,120,0
2016,8,18,6,1608,DIANMU,3,20.8,110.3,985,35,0,0,0,3,240,120,0
2016,8,18,12,1608,DIANMU,3,20.5,109.2,985,35,0,0,0,3,210,120,0
2016,8,18,18,1608,DIANMU,3,20.5,108.2,980,40,0,0,0,3,180,120,0
2016,8,19,0,1608,DIANMU,3,20.5,107.3,980,40,0,0,0,3,150,120,0
2016,8,19,6,1608,DIANMU,3,20.6,106.4,980,40,0,0,0,3,120,90,0
2016,8,19,12,1608,DIANMU,2,20.8,104.8,990,0,0,0,0,0,0,0,0
2016,8,19,18,1608,DIANMU,2,21.2,102.5,994,0,0,0,0,0,0,0,0
2016,8,17,0,1609,MINDULLE,2,15.3,138.9,1002,0,0,0,0,0,0,0,0
2016,8,17,6,1609,MINDULLE,2,15.2,139.9,998,0,0,0,0,0,0,0,0
2016,8,17,12,1609,MINDULLE,2,15.2,140.7,998,0,0,0,0,0,0,0,0
2016,8,17,18,1609,MINDULLE,2,15.1,141.3,996,0,0,0,0,0,0,0,0
2016,8,18,0,1609,MINDULLE,2,15.2,142.0,996,0,0,0,0,0,0,0,0
2016,8,18,6,1609,MINDULLE,2,15.6,142.8,996,0,0,0,0,0,0,0,0
2016,8,18,12,1609,MINDULLE,2,16.1,143.1,996,0,0,0,0,0,0,0,0
2016,8,18,18,1609,MINDULLE,2,16.6,143.1,996,0,0,0,0,0,0,0,0
2016,8,19,0,1609,MINDULLE,2,17.2,142.5,996,0,0,0,0,0,0,0,0
2016,8,19,6,1609,MINDULLE,3,17.8,141.8,994,35,0,0,0,4,120,90,0
2016,8,19,12,1609,MINDULLE,3,18.7,140.9,994,35,0,0,0,4,120,90,0
2016,8,19,18,1609,MINDULLE,3,19.4,140.6,992,40,0,0,0,4,120,90,0
2016,8,20,0,1609,MINDULLE,3,20.4,140.8,992,40,0,0,0,4,120,90,0
2016,8,20,6,1609,MINDULLE,3,22.1,141.0,990,45,0,0,0,4,120,90,0
2016,8,20,12,1609,MINDULLE,4,24.4,141.1,985,50,0,0,0,8,150,90,0
2016,8,20,18,1609,MINDULLE,4,26.2,140.8,985,50,0,0,0,1,150,90,0
2016,8,21,0,1609,MINDULLE,4,28.0,140.6,985,50,0,0,0,2,180,90,0
2016,8,21,6,1609,MINDULLE,4,29.8,139.9,985,50,0,0,0,2,180,90,0
2016,8,21,12,1609,MINDULLE,4,31.5,139.5,980,55,2,50,20,2,150,90,0
2016,8,21,15,1609,MINDULLE,4,32.3,139.2,980,55,2,50,20,2,150,90,0
2016,8,21,18,1609,MINDULLE,5,33.1,139.4,975,65,2,50,20,2,150,90,0
2016,8,21,21,1609,MINDULLE,5,33.8,139.3,975,65,2,50,20,2,150,90,0
2016,8,22,0,1609,MINDULLE,5,34.2,139.5,975,65,9,40,40,2,150,90,0
2016,8,22,3,1609,MINDULLE,5,34.8,139.8,975,65,9,40,40,2,150,90,1
2016,8,22,6,1609,MINDULLE,4,35.9,140.0,980,60,3,50,40,2,150,90,0
2016,8,22,9,1609,MINDULLE,4,36.6,140.3,985,55,3,50,40,3,150,90,0
2016,8,22,12,1609,MINDULLE,4,37.8,140.8,990,55,9,60,60,3,180,90,0
2016,8,22,15,1609,MINDULLE,4,38.9,141.1,990,55,9,60,60,3,180,90,0
2016,8,22,18,1609,MINDULLE,4,40.4,141.9,992,50,0,0,0,3,150,90,0
2016,8,22,20,1609,MINDULLE,4,41.8,142.3,992,50,0,0,0,3,150,90,1
2016,8,22,21,1609,MINDULLE,4,42.4,142.6,992,50,0,0,0,3,150,90,0
2016,8,23,0,1609,MINDULLE,4,43.6,143.8,992,50,0,0,0,3,120,90,0
2016,8,23,3,1609,MINDULLE,6,45.1,145.3,992,0,0,0,0,0,0,0,0
2016,8,17,0,1610,LIONROCK,2,26.4,159.1,996,0,0,0,0,0,0,0,0
2016,8,17,6,1610,LIONROCK,2,27.0,157.0,996,0,0,0,0,0,0,0,0
2016,8,17,12,1610,LIONROCK,2,27.4,155.4,996,0,0,0,0,0,0,0,0
2016,8,17,18,1610,LIONROCK,2,28.3,153.6,996,0,0,0,0,0,0,0,0
2016,8,18,0,1610,LIONROCK,2,29.3,152.0,996,0,0,0,0,0,0,0,0
2016,8,18,6,1610,LIONROCK,2,30.4,150.4,996,0,0,0,0,0,0,0,0
2016,8,18,12,1610,LIONROCK,2,31.4,148.6,996,0,0,0,0,0,0,0,0
2016,8,18,18,1610,LIONROCK,2,32.2,146.8,996,0,0,0,0,0,0,0,0
2016,8,19,0,1610,LIONROCK,2,32.9,144.9,996,0,0,0,0,0,0,0,0
2016,8,19,6,1610,LIONROCK,2,33.1,142.8,996,0,0,0,0,0,0,0,0
2016,8,19,12,1610,LIONROCK,2,33.1,141.3,996,0,0,0,0,0,0,0,0
2016,8,19,18,1610,LIONROCK,2,32.3,139.7,996,0,0,0,0,0,0,0,0
2016,8,20,0,1610,LIONROCK,2,31.5,138.5,996,0,0,0,0,0,0,0,0
2016,8,20,6,1610,LIONROCK,2,31.0,137.6,996,0,0,0,0,0,0,0,0
2016,8,20,12,1610,LIONROCK,2,30.5,136.7,996,0,0,0,0,0,0,0,0
2016,8,20,18,1610,LIONROCK,2,30.1,135.5,996,0,0,0,0,0,0,0,0
2016,8,21,0,1610,LIONROCK,2,29.8,134.3,996,0,0,0,0,0,0,0,0
2016,8,21,6,1610,LIONROCK,2,29.5,133.7,996,0,0,0,0,0,0,0,0
2016,8,21,12,1610,LIONROCK,3,29.2,133.3,992,35,0,0,0,9,100,100,0
2016,8,21,18,1610,LIONROCK,3,28.8,133.2,990,40,0,0,0,9,100,100,0
2016,8,22,0,1610,LIONROCK,3,28.8,133.4,990,40,0,0,0,9,100,100,0
2016,8,22,6,1610,LIONROCK,3,28.7,133.7,990,40,0,0,0,9,100,100,0
2016,8,22,12,1610,LIONROCK,3,28.5,134.1,990,40,0,0,0,9,100,100,0
2016,8,22,18,1610,LIONROCK,3,28.2,134.3,990,45,0,0,0,9,100,100,0
2016,8,23,0,1610,LIONROCK,4,28.0,134.4,985,50,0,0,0,9,100,100,0
2016,8,23,6,1610,LIONROCK,4,27.3,134.2,980,55,9,30,30,9,100,100,0
2016,8,23,12,1610,LIONROCK,4,26.6,134.0,975,60,9,30,30,9,100,100,0
2016,8,23,18,1610,LIONROCK,5,25.8,133.3,965,70,9,40,40,9,100,100,0
2016,8,24,0,1610,LIONROCK,5,25.3,132.8,960,75,9,50,50,9,120,120,0
